Forma,Lemma Corretto
ἁνύτειν,['ἁνύτω']
ἁπάντων,['ἅπας']
ἁπάσας,['ἅπας']
ἁπάσης,['ἅπας']
ἁπάσῃ,['ἅπας']
ἁπαλωτάτην,['ἁπαλός']
ἁπασέων,"['  ', 'ἅπας']"
ἁπασῶν,['ἅπας']
ἁπλουστάτοις,['ἁπλόος']
ἁπλουστάτου,['ἁπλόος']
ἁπλοῦ,['ἁπλόος']
ἁπλοῦν,['ἁπλόος']
ἁπλοῦς,['ἁπλόος']
ἁπλῆν,['ἁπλόος']
ἁπλῆς,['ἁπλόος']
ἁπλῶς,['ἁπλόος']
ἁπτομένου,['ἅπτω']
ἁπτόμενος,['ἅπτω']
ἁρμάτων,['ἅρμα']
ἁρμαμάξης,['ἁρμάμαξα']
ἁρμαμαξῶν,['ἁρμάμαξα']
ἁρμογὴν,['ἁρμογή']
ἁρμοδιώτατον,['ἁρμόδιος']
ἁρμοσάμενος,['ἁρμόζω']
ἁρμοστὴς,['ἁρμοστής']
ἁρμοστὸν,['ἁρμοστός']
ἁρμόζοντας,['ἁρμόζω']
ἁρμόσει,['ἁρμόζω']
ἁρμόττειν,['ἁρμόζω']
ἁρμόττοντα,['ἁρμόζω']
ἁρπάζειν,['ἁρπάζω']
ἁρπάσων,['ἁρπάζω']
ἁρπαγάς,['ἁρπαγή']
ἁρπαγή,['ἁρπαγή']
ἁρπαγῆς,['ἁρπαγή']
ἁρπαγῇ,['ἁρπαγή']
ἁρπαζομενέων,['ἁρπάζω']
ἁρπασθεισέων,['ἁρπάζω']
ἁστάτοις,['ἁστᾶτος']
ἁστάτους,['ἁστᾶτος']
ἁστάτων,['ἁστᾶτος']
ἁφθεὶς,['ἅπτω']
ἁψάμενοι,['ἅπτω']
ἁψάμενον,['ἅπτω']
ἁψάμενος,['ἅπτω']
ἁψαμένη,['ἅπτω']
ἁψαμένης,['ἅπτω']
ἁψαμένους,['ἅπτω']
ἁψαμένῳ,['ἅπτω']
ἂν,"['ἄν', 'ἐάν']"
ἃ,['ὅς']
ἄβουλος,['ἄβουλος']
ἄγγελον,['ἄγγελος']
ἄγε,['ἄγε']
ἄγεσθαι,['ἄγω']
ἄγεσκον,['ἄγω']
ἄγεται,['ἄγω']
ἄγονται,['ἄγω']
ἄγοντος,['ἄγω']
ἄγουσι,['ἄγω']
ἄγραις,['ἄγρα']
ἄγρην,['ἄγρα']
ἄγριοι,['ἄγριος']
ἄγριον,['ἄγριος']
ἄγχιστα,"['  ', 'ἄγχιστος']"
ἄγω,"['  ', 'ἄγω']"
ἄγων,"['  ', 'ἄγω']"
ἄγωνται,['ἄγω']
ἄγωσι,['ἄγω']
ἄδακρυν,['ἄδακρυς']
ἄδειν,['ἀνδάνω']
ἄδηλον,['ἄδηλος']
ἄδικα,['ἄδικος']
ἄδικον,['ἄδικος']
ἄδοξον,['ἄδοξος']
ἄεθλον,['ἄεθλον']
ἄζηλον,['ἄζηλος']
ἄθεσμα,['ἄθεσμος']
ἄθλοις,['ἄεθλον']
ἄθλους,['ἄθλος']
ἄθρουν,['ἀθρόος']
ἄκαμπτον,['ἄκαμπτος']
ἄκμαζε,['ἀκμάζω']
ἄκοντά,['ἀέκων']
ἄκοντα,['ἀέκων']
ἄκοντας,['ἀέκων']
ἄκοντες,['ἀέκων']
ἄκοντος,['ἀέκων']
ἄκουσα,['ἀέκων']
ἄκουσαν,['ἀέκων']
ἄκρα,['ἄκρον']
ἄκραις,"['ἄκρα', 'ἄκρος']"
ἄκραισι,['ἄκρα']
ἄκραν,['ἄκρα']
ἄκρας,"['ἄκρα', 'ἄκρος']"
ἄκρατον,['ἄκρατος']
ἄκρη,['ἄκρα']
ἄκριτος,['ἄκριτος']
ἄκρον,['ἄκρον']
ἄκρων,['ἄκρος']
ἄκρως,['ἄκρος']
ἄκων,['ἀέκων']
ἄλκιμον,['ἄλκιμος']
ἄλλʼ,['ἄλλος']
ἄλλαι,"['  ', 'ἄλλος']"
ἄλλας,['ἄλλος']
ἄλλη,"['  ', 'ἄλλος']"
ἄλληλα,['ἀλλήλων']
ἄλλην,['ἄλλος']
ἄλλης,['ἄλλος']
ἄλλο,"['  ', 'ἄλλος']"
ἄλλοι,"['  ', 'ἄλλος']"
ἄλλοις,['ἄλλος']
ἄλλοισι,"['  ', 'ἄλλος']"
ἄλλον,"['  ', 'ἄλλος']"
ἄλλος,"['  ', 'ἄλλος']"
ἄλλοσε,['ἄλλοσε']
ἄλλοτε,['ἄλλοτε']
ἄλλους,['ἄλλος']
ἄλλων,"['  ', 'ἄλλος']"
ἄλλ᾽,['ἄλλος']
ἄλλῃ,['ἄλλος']
ἄλλῃσι,['ἄλλος']
ἄλογχον,['ἄλογχος']
ἄλυπον,['ἄλυπον']
ἄμας,['ἄμη']
ἄμβωσι,['ἄμβων']
ἄμεινον,['ἀγαθός']
ἄμμες,['ἐγώ']
ἄμορφος,['ἄμορφος']
ἄμπροσθεν,['ἄμπροσθεν']
ἄμφω,['ἄμφω']
ἄν,"['ἄν', 'ἐάν']"
ἄνδρα,"['  ', 'ἀνήρ']"
ἄνειμι,"['  ', 'ἄνειμι']"
ἄνεισι,['ἄνειμι']
ἄνεμον,['ἄνεμος']
ἄνευ,"['  ', 'ἄνευ']"
ἄνθρακας,['ἄνθραξ']
ἄνθρωποι,['ἄνθρωπος']
ἄνθρωπος,['ἄνθρωπος']
ἄνιπποι,['ἄνιππος']
ἄνισον,['ἄνισος']
ἄνοδον,['ἄνοδος']
ἄνοπλον,['ἄνοπλος']
ἄνουσος,['ἄνοσος']
ἄνπερ,['ἐάν']
ἄντα,['ἄντα']
ἄντικρυς,['ἄντικρυς']
ἄνω,['ἄνω']
ἄξιον,['ἄξιος']
ἄξιος,['ἄξιος']
ἄξιός,['ἄξιος']
ἄξουσι,['ἄγω']
ἄξουσιν,['ἄγω']
ἄορί,['ἄορ']
ἄορνα,['ἄορνος']
ἄπεδος,"['  ', 'ἄπεδος']"
ἄπει,['ἄπειμι']
ἄπειμι,['ἄπειμι']
ἄπειπε,['ἀπολέγω']
ἄπειρα,['ἄπειρος']
ἄπειροι,['ἄπειρος']
ἄπειρον,['ἄπειρος']
ἄπειρος,['ἄπειρος']
ἄπειρόν,['ἄπειρος']
ἄπειρός,['ἄπειρος']
ἄπεισι,['ἄπειμι']
ἄπεισιν,['ἄπειμι']
ἄπελθε,['ἀπέρχομαι']
ἄπες,['ἀφίημι']
ἄπεστιν,['ἄπειμι']
ἄπηρος,['ἄπηρος']
ἄπιθι,['ἄπειμι']
ἄπιμεν,['ἄπειμι']
ἄπιτε,['ἄπειμι']
ἄπλετον,['ἄπλετος']
ἄπλετος,['ἄπλετος']
ἄπληστε,['ἄπληστος']
ἄπληστον,['ἄπληστος']
ἄπλους,['ἄπλοος']
ἄπλουτον,['ἄπλουτος']
ἄποικοι,['ἄποικος']
ἄποψιν,['ἄποψις']
ἄπωθεν,['ἄπωθεν']
ἄρα,"['  ', 'ἄρα']"
ἄραντες,['αἴρω']
ἄρασα,['αἴρω']
ἄρασθαι,['αἴρω']
ἄργυρος,['ἄργυρος']
ἄρδις,['ἄρδις']
ἄρθρα,['ἄρθρον']
ἄριστʼ,['ἀγαθός']
ἄριστά,['ἀγαθός']
ἄριστα,['ἀγαθός']
ἄριστος,['ἀγαθός']
ἄριστόν,['ἀγαθός']
ἄριστ᾽,['ἀγαθός']
ἄριστ’,['ἀγαθός']
ἄρμενα,['ἄρμενα']
ἄρνα,['ἀρήν']
ἄρξαι,['ἄρχω']
ἄρξαντα,['ἄρχω']
ἄρξαντες,['ἄρχω']
ἄρξαντος,['ἄρχω']
ἄρξας,['ἄρχω']
ἄρξασα,['ἄρχω']
ἄρξει,['ἄρχω']
ἄρξεις,['ἄρχω']
ἄρξεται,['ἄρχω']
ἄρξομαι,['ἄρχω']
ἄρρεν,['ἄρσην']
ἄρρενα,['ἄρσην']
ἄρρενες,['ἄρσην']
ἄρρην,['ἄρσην']
ἄρτι,['ἄρτι']
ἄρτισις,"['  ', 'ἄρτισις']"
ἄρχει,['ἄρχω']
ἄρχειν,['ἄρχω']
ἄρχεις,['ἄρχω']
ἄρχεσθαι,['ἄρχω']
ἄρχεται,['ἄρχω']
ἄρχετε,['ἄρχω']
ἄρχηται,['ἄρχω']
ἄρχομαι,['ἄρχω']
ἄρχομεν,['ἄρχω']
ἄρχον,['ἄρχω']
ἄρχοντα,['ἄρχω']
ἄρχονται,['ἄρχω']
ἄρχοντας,['ἄρχω']
ἄρχοντες,['ἄρχω']
ἄρχοντι,"['ἄρχω', 'ἄρχων']"
ἄρχοντος,"['ἄρχω', 'ἄρχων']"
ἄρχουσα,['ἄρχω']
ἄρχουσι,"['ἄρχω', 'ἄρχων']"
ἄρχουσιν,['ἄρχω']
ἄρχων,['ἄρχω']
ἄσην,['ἄση']
ἄσμενοι,['ἄσμενος']
ἄσμενοὶ,['ἄσμενος']
ἄστεα,['ἄστυ']
ἄστεος,['ἄστυ']
ἄστεός,['ἄστυ']
ἄστεώς,['ἄστυ']
ἄστυ,"['  ', 'ἄστυ']"
ἄσφαλτος,['ἄσφαλτος']
ἄτοπον,['ἄτοπος']
ἄτοπόν,['ἄτοπος']
ἄττα,['τις']
ἄττης,['ἄττης']
ἄφελε,['ἀφαιρέω']
ἄφθαρτον,['ἄφθαρτος']
ἄχαρι,['ἄχαρις']
ἄχθεσθαι,['ἄχθομαι']
ἄχθεσθε,['ἄχθομαι']
ἄχθος,['ἄχθος']
ἄχρηστοι,['ἄχρηστος']
ἄχρι,['ἄχρι']
ἄψυχα,['ἄψυχος']
ἄψυχον,['ἄψυχος']
ἅ,['ὅς']
ἅδῃ,['ἁνδάνω']
ἅθρους,['ἀθρόος']
ἅλιον,['ἅλιος']
ἅλις,['ἅλις']
ἅλωσιν,['ἅλωσις']
ἅμα,"['  ', 'ἅμα']"
ἅμαξα,['ἅμαξα']
ἅμαξαι,['ἅμαξα']
ἅμιλλα,['ἅμιλλα']
ἅμματα,['ἅμμα']
ἅνθρωπος,['ἄνθρωπος']
ἅπαις,['ἅπας']
ἅπαντα,['ἅπας']
ἅπαντας,['ἅπας']
ἅπαντες,"['  ', 'ἅπας']"
ἅπασαι,['ἅπας']
ἅπασαν,"['  ', 'ἅπας']"
ἅπασι,['ἅπας']
ἅπασιν,['ἅπας']
ἅπερ,['ὅσπερ']
ἅπτεσθαι,['ἅπτω']
ἅσμενον,['ἅσμενος']
ἅσμενος,['ἅσμενος']
ἅσπερ,['ὅσπερ']
ἅσσα,['ὅστις']
ἅτε,"['  ', 'ἅτε']"
ἅτεροι,['ἕτερος']
ἅτερος,['ἕτερος']
ἅττα,['ὅστις']
ἅφθη,['ἅπτω']
ἅψασθαι,['ἅπτω']
ἅψατο,['ἅπτω']
ἅψεται,['ἅπτω']
ἅψοιτο,['ἅπτω']
ἅψονται,['ἅπτω']
ἆθλον,"['ἄεθλον', 'ἆθλος']"
ἆλλα,['ἄλλος']
ἆρά,['ἆρα']
ἆραι,['αἴρω']
ἆρ᾽,['ἆρα']
ἆρ’,['ἆρα']
Ἀΐδην,['Αἵδης']
Ἀβαρνίδα,['Ἀβαρνίς']
Ἀβδήροισι,['Ἄβδηρα']
Ἀβδαλώνυμος,['Ἀβδαλώνυμος']
Ἀβερριγῖνας,['Ἀβερριγῖνες']
Ἀβοριγίνσιν,['Ἀβοριγῖνες']
Ἀβοριγίνων,['Ἀβοριγῖνες']
Ἀβοριγῖνας,['Ἀβοριγῖνες']
Ἀβοριγῖνες,['Ἀβοριγῖνες']
Ἀβοριγῖσι,['Ἀβοριγῖνες']
Ἀβοριγῖσιν,['Ἀβοριγῖνες']
Ἀβραδάτα,['Ἀβραδάτας']
Ἀβραδάτος,['Ἀβραδάτος']
Ἀγάθαρχον,['Ἀγάθαρχος']
Ἀγαθοκλέους,['Ἀγάθοκλεης']
Ἀγαθύλλῳ,['Ἀγάθυλλος']
Ἀγαλματοποιῶν,['Ἀγαλματοποιός ']
Ἀγασικλέης,['Ἀγασικλέης']
Ἀγησάρχου,['Ἀγήσαρχος']
Ἀγησιλάου,['Ἀγησίλαος']
Ἀγησιλάῳ,['Ἀγησίλαος']
Ἀγρίππειον,['Ἀγρίππειος']
Ἀγραυλῆθεν,['Ἀγραυλῆθες']
Ἀγραύλου,['Ἄγραυλος']
Ἀγριππιάδα,['Ἀγριππιάς']
Ἀγριᾶνας,['Ἀγριάν']
Ἀγυλλαίοισι,['Ἀγυλλαῖος']
Ἀγχίσην,['Ἀγχίση']
Ἀγχίσου,['Ἀγχίσης']
Ἀγῆνα,['̓Αγῆν']
Ἀγῆνος,['̓Αγῆν']
Ἀδρίην,"['  ', 'Ἀδρίας']"
Ἀδριανῆς,['Ἀδριανός']
Ἀδωρεὸν,['Ἀδωρεός']
Ἀδόα,['Ἀδόας']
Ἀδώρεος,"['  ', 'Ἀδώρεος']"
Ἀερόπου,['Ἀέροπος']
Ἀηθναίη,['Ἀθηναίη']
Ἀθήναζε,['Ἀθήναζε']
Ἀθήναις,['̓Αθήνη']
Ἀθήνησι,['Ἀθήνησιν']
Ἀθήνησιν,['Ἀθήνησιν']
Ἀθαμάνων,['Ἀθαμᾶνες']
Ἀθαμᾶνας,['Ἀθαμᾶνες']
Ἀθαναίοις,['Ἀθηναῖος']
Ἀθαναίων,['Ἀθηναῖος']
Ἀθανᾶς,['̓Αθήνη']
Ἀθηνάδας,['Ἀθηνάδης']
Ἀθηνέων,['Ἀθηναῖος']
Ἀθηναίας,['Ἀθήνη']
Ἀθηναίης,"['  ', 'Ἀθήνη']"
Ἀθηναίοις,['Ἀθηναῖος']
Ἀθηναίοισι,"['Ἀθήναιον', 'Ἀθηναῖος']"
Ἀθηναίων,['Ἀθηναῖος']
Ἀθηναίᾳ,['Ἀθήνη']
Ἀθηναίῃ,['Ἀθήνη']
Ἀθηναίῳ,"['Ἀθήναιος', 'Ἀθηναῖος']"
Ἀθηναῖε,['Ἀθηναῖος']
Ἀθηναῖοι,"['  ', 'Ἀθηναῖος']"
Ἀθηναῖον,['Ἀθηναῖος']
Ἀθηναῖος,"['  ', 'Ἀθηναῖος']"
Ἀθηνᾶ,['Ἀθήνη']
Ἀθηνᾶς,['Ἀθήνη']
Ἀθῆναι,['Ἀθήνη']
Ἀκέδασαν,['Ἀκέδασα']
Ἀκαδημίᾳ,['Ἀκαδήμεια']
Ἀκαδημείᾳ,['Ἀκαδήμεια']
Ἀκαλλαρίδος,['Ἀκαλλαρίς']
Ἀκαρνάνων,['Ἀκαρνάν']
Ἀκεστορίδου,['Ἀκεστορίδης']
Ἀκεστρίᾳ,['Ἀκεστρία']
Ἀκμήτου,['Ἄκμητος']
Ἀκράγαντα,['Ἀκράγας']
Ἀκραγαντίνων,['Ἀκραγαντῖνος']
Ἀκροπόλεως,['Ἀκρόπολις']
Ἀκρωρείους,['Ἀκρωρεῖοι']
Ἀκτίου,['Ἄκτιον']
Ἀκτίῳ,['Ἄκτιον']
Ἀλέης,['Ἀλέα']
Ἀλέξανδρόν,['̓Αλέξανδρος']
Ἀλαλίην,['Ἀλαλίη']
Ἀλβανούς,['Ἀλβανός']
Ἀλβανοὺς,['Ἀλβανός']
Ἀλβανὴ,['Ἀλβανή']
Ἀλβανὸν,['Ἀλβανόν']
Ἀλβανῶν,['Ἀλβανός']
Ἀλβινοουανὸν,['Ἀλβινοουανός']
Ἀλβινοουανὸς,['Ἀλβινοουανὸς']
Ἀλεξάνδρα,['Ἀλεξάνδρα']
Ἀλεξάνδραν,['Ἀλεξάνδρα']
Ἀλεξάνδρας,['Ἀλεξάνδρα']
Ἀλεξάνδρειόν,['Ἀλεξάνδρειον']
Ἀλεξάνδρᾳ,['Ἀλεξάνδρα']
Ἀλεξίου,['Ἀλέξιος']
Ἀλεξανδρέων,['Ἀλεξανδρεύς']
Ἀλεξᾶν,['Ἀλεξᾶς']
Ἀλκέτην,['Ἀλκέτης']
Ἀλκέτου,['Ἀλκέτης']
Ἀλκαίου,['̓Αλκαῖος']
Ἀλκιβιάδαι,['Ἀλκιβιάδης']
Ἀλκιβιάδας,['Ἀλκιβιάδης']
Ἀλκιβιάδου,['Ἀλκιβιάδης']
Ἀλκμεωνιδέων,['Ἀλκμεωνίδης']
Ἀλλ᾽,['ἀλλά']
Ἀλπείων,['Ἄλπειος']
Ἀλπεινῶν,['Ἀλπεινά']
Ἀλυάττεω,['Ἀλυάττης']
Ἀλυάττῃ,['Ἀλυάττης']
Ἀλφεσιβοίᾳ,['Ἀλφεσίβοια']
Ἀλωπεκῆθεν,['Ἀλωπεκῆθεν']
Ἀλωπεκῆσι,['Ἀλωπεκῆσι']
Ἀμήχανον,['ἀμήχανος']
Ἀμίλκου,['Ἀμίλκας']
Ἀμίλκᾳ,['Ἀμίλκας']
Ἀμίτας,['Ἀμίτα']
Ἀμβρακίας,['Ἀμβρακία']
Ἀμεινίαν,['Ἀμεινίας']
Ἀμιτέρνης,['Ἀμίτερνα']
Ἀμμαοῦν,['Ἀμμαόος']
Ἀμμαοῦντα,['Ἀμμαόεις']
Ἀμπελίνου,['Ἀμπελῖνος']
Ἀμφίδολοι,['Ἀμφίδολοι']
Ἀμφίσσης,['Ἄμφισσα']
Ἀμφίσσῃ,['Ἄμφισσα']
Ἀμφιάρεω,['Ἀμφιάραος']
Ἀμφιάρεων,['Ἀμφιάραος']
Ἀμφιάρεῳ,['Ἀμφιάραος']
Ἀμφιδόλους,['Ἀμφίδολοι']
Ἀμφικτυόσιν,['Ἀμφικτύων']
Ἀμφικτύονας,['Ἀμφικτύων']
Ἀμφικτύοσι,['Ἀμφικτύων']
Ἀμφικτύοσιν,['Ἀμφικτύων']
Ἀμφιλοχίαν,['Ἀμφιλοχία']
Ἀμφιτροπῆσιν,['Ἀμφιτροπῆσιν']
Ἀμύκλαν,['Ἀμύκλης']
Ἀμύκλου,['Ἀμύκλης']
Ἀμύνταν,['Ἀμύντης']
Ἀμύντου,['Ἀμύντης']
Ἀμύντωρ,['Ἀμύντωρ']
Ἀνάρων,['Ἄναρες']
Ἀνίωνα,['Ἀνίων']
Ἀναδυομένην,['ἀναδύω']
Ἀναιρεῖται,['ἀναιρέω']
Ἀναξίλας,['Ἀναξίλας']
Ἀναξίλου,['Ἀναξίλας']
Ἀναξίνῳ,['Ἀνάξινος']
Ἀναξαγόρου,['Ἀναξαγόρας']
Ἀναξιμένης,['Ἀναξιμένης']
Ἀνδοβάλου,['Ἀνδοβάλης']
Ἀνδρίαν,['Ἄνδριος']
Ἀνδρίοις,['Ἄνδριος']
Ἀνδρίου,['Ἄνδριος']
Ἀνδρίους,['Ἄνδριος']
Ἀνδρίων,['Ἄνδριος']
Ἀνδροκλέους,['Ἀνδροκλέης']
Ἀνδροκλείδαν,['Ἀνδροκλείδης']
Ἀνδροκλείδᾳ,['Ἀνδροκλείδης']
Ἀνδρῶν,['ἀνήρ']
Ἀνηροέστῳ,['Ἀνηροέστης']
Ἀνθείας,['Ἄνθεια']
Ἀνθηδὼν,"['  ', 'Ἀνθηδών']"
Ἀννίβου,['Ἀννίβας']
Ἀννιβιακοῖς,['Ἀννιβιακός']
Ἀννιβιακὸν,['Ἀννιβιακός']
Ἀντάνδρῳ,['Ἄντανδρος']
Ἀντήνορος,['Ἀντήνωρ']
Ἀντίαν,['̓Αντίας']
Ἀντίγονος,"['  ', 'Ἀντίγονος']"
Ἀντίκυραν,['Ἀντίκυρα']
Ἀντίοχον,['Ἀντίοχος']
Ἀντίοχος,['Ἀντίοχος']
Ἀντίπατρον,['Ἀντίπατρος']
Ἀντίπατρος,"['  ', 'Ἀντίπατρος']"
Ἀντίχον,['Ἀντίχος']
Ἀνταίους,['Ἀνταῖος']
Ἀνταλκίδας,['Ἀνταλκίδας']
Ἀνταλκίδου,['Ἀνταλκίδας']
Ἀντανδρίοις,['Ἀντάνδριος']
Ἀντείαν,['Ἀντείας']
Ἀντείας,['Ἄντεια']
Ἀντεμνάτας,['Ἀντεμνᾶται']
Ἀντηνοριδῶν,['Ἀντηνορίδης']
Ἀντιγενίδου,['Ἀντιγενίδας']
Ἀντιγονείοις,['Ἀντιγονεῖος']
Ἀντιγονείους,['Ἀντιγονεῖος']
Ἀντιγόνα,['Ἀντιγόνη']
Ἀντιγόναν,['Ἀντιγόνη']
Ἀντιγόνοις,['Ἀντίγονος']
Ἀντιγόνου,['Ἀντίγονος']
Ἀντιεὺς,['Ἀντιεὺς']
Ἀντικλέα,['Ἀντικλέης']
Ἀντικλέους,['Ἀντικλέης']
Ἀντικλεῖ,['Ἀντικλέης']
Ἀντικλῆς,['Ἀντικλέης']
Ἀντικυρέων,['Ἀντικυρεύς']
Ἀντικύραν,['Ἀντικύρα']
Ἀντικύρας,['Ἀντικύρα']
Ἀντιοχέων,['Ἀντιοχεύς']
Ἀντιοχείας,['Ἀντιόχεια']
Ἀντιοχείᾳ,['Ἀντιόχεια']
Ἀντιοχιστῶν,['Ἀντιοχιστής']
Ἀντιπάτρου,"['  ', 'Ἀντίπατρος']"
Ἀντιπάτρῳ,['Ἀντίπατρος']
Ἀντιόχειαν,['Ἀντιόχεια']
Ἀντιόχου,['Ἀντίοχος']
Ἀντιόχῳ,['Ἀντίοχος']
Ἀνύτῳ,['Ἄνυτος']
Ἀπαμείας,['Ἀπάμεια']
Ἀπασιάκαι,['Ἀπασιάκαι']
Ἀπελλοῦ,['Ἀπελλῆς']
Ἀπελλῆν,['Ἀπελλῆς']
Ἀπελλῆς,['Ἀπελλῆς']
Ἀπεννίνων,['Ἀπέννινος']
Ἀπημάντου,['Ἀπήμαντος']
Ἀπιδανῆς,['Ἀπιδανεύς']
Ἀποθέτας,['Ἀπόθεται']
Ἀπολλωνία,"['  ', 'Ἀπολλωνία']"
Ἀπολλωνίαν,['Ἀπολλωνία']
Ἀπολλωνίας,['Ἀπολλωνία']
Ἀπολλωνιᾶται,['Ἀπολλωνιάτης']
